molecule_chembl_id,canonical_smiles,standard_value
CHEMBL4060670,CS[C@H]1O[C@@H](c2ccc(C)c(Cc3ccc(CCCCNCC(C)(C)C(N)=O)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,3.6
CHEMBL4090382,CS[C@H]1O[C@@H](c2ccc(C)c(Cc3ccc(OCCCC(=O)NC(C)(C)C(=O)N4CCN(C)CC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,3.7
CHEMBL4069350,CS[C@H]1O[C@@H](c2ccc(C)c(Cc3ccc(CCCC(=O)NC(C)(C)C(=O)N4CCN(C)CC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,1.9
CHEMBL4100375,CS[C@H]1O[C@@H](c2ccc(C)c(Cc3ccc(CCCCNC(C)(C)C(=O)N4CCN(C)CC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,3.1
CHEMBL4073540,CS[C@H]1O[C@@H](c2ccc(C)c(Cc3ccc(CCCC(=O)NC4(C(=O)N5CCN(C)CC5)CC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,2.5
CHEMBL4092642,CS[C@H]1O[C@@H](c2ccc(C)c(Cc3ccc(CCCC(=O)NCC(=O)N4CCN(C)CC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,2.5
CHEMBL4064945,CS[C@H]1O[C@@H](c2ccc(C)c(Cc3ccc(CCCC(=O)NCC(C)(C)C(=O)N4CCN(C)CC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,3.4
CHEMBL4084883,CS[C@H]1O[C@@H](c2ccc(C)c(Cc3ccc(CCCC(=O)NC(C)(C)C(=O)N4CCC(C)CC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,2.5
CHEMBL4102834,CS[C@H]1O[C@@H](c2ccc(C)c(Cc3ccc(CCCC(=O)NC(C)(C)C(=O)N(C)CCN(C)C)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,1.3
CHEMBL4074614,CS[C@H]1O[C@@H](c2ccc(C)c(Cc3ccc(CCCC(=O)NC(C)(C)C(=O)NCCN(C)C)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,2.7
CHEMBL4095070,CS[C@H]1O[C@@H](c2ccc(C)c(Cc3ccc(CCCC(=O)NC(C)(C)C(=O)NC4CCN(C)CC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,3.7
CHEMBL4082869,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)c([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c1O,11.9
CHEMBL4099324,CCCOc1ccc(CCC(=O)c2c(O)cc(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2O)cc1,22.7
CHEMBL4072377,CCOc1ccc(CCC(=O)c2c(O)cc(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2O)cc1,21.7
CHEMBL4091589,COc1ccc(CCC(=O)c2c(O)cc(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2O)cc1,21.3
CHEMBL4063790,Cc1ccc(CCC(=O)c2c(O)cc(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2O)cc1,18.2
CHEMBL1645378,O=C(CCc1ccccc1)c1c(O)cc(O)c([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c1O,19.8
CHEMBL4082151,O=C(CCc1ccc(F)cc1)c1c(O)cc(O)c([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c1O,9.1
CHEMBL45068,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O,18300.0
CHEMBL4068024,CCCOc1ccc(CCC(=O)c2c(O)cc(O)cc2O)cc1,16400.0
CHEMBL4074544,CCOc1ccc(CCC(=O)c2c(O)cc(O)cc2O)cc1,16700.0
CHEMBL4101262,COc1ccc(CCC(=O)c2c(O)cc(O)cc2O)cc1,18700.0
CHEMBL4084816,Cc1ccc(CCC(=O)c2c(O)cc(O)cc2O)cc1,18000.0
CHEMBL503375,O=C(CCc1ccccc1)c1c(O)cc(O)cc1O,14700.0
CHEMBL4092575,O=C(CCc1ccc(F)cc1)c1c(O)cc(O)cc1O,15800.0
CHEMBL4071789,O=C(/C=C/c1ccc(OCc2ccccc2)cc1)c1c(O)cc(O)cc1O,22700.0
CHEMBL4100313,C=CCOc1ccc(/C=C/C(=O)c2c(O)cc(O)cc2O)cc1,26200.0
CHEMBL4082294,CCOc1ccc(/C=C/C(=O)c2c(O)cc(O)cc2O)cc1,26000.0
CHEMBL133588,COc1ccc(/C=C/C(=O)c2c(O)cc(O)cc2O)cc1,18200.0
CHEMBL2234026,Cc1ccc(/C=C/C(=O)c2c(O)cc(O)cc2O)cc1,34100.0
CHEMBL129371,O=C(/C=C/c1ccccc1)c1c(O)cc(O)cc1O,33300.0
CHEMBL131703,O=C(/C=C/c1ccc(Br)cc1)c1c(O)cc(O)cc1O,23500.0
CHEMBL334384,O=C(/C=C/c1ccc(F)cc1)c1c(O)cc(O)cc1O,51700.0
CHEMBL4076289,CCOc1ccc(Cc2cc([C@]34OC[C@](SC)(O3)[C@@H](O)[C@H](O)[C@H]4O)ccc2Cl)cc1,13.9
CHEMBL4070322,CCOc1ccc(Cc2cc([C@]34OC[C@](Sc5ccccn5)(O3)[C@@H](O)[C@H](O)[C@H]4O)ccc2Cl)cc1,28.4
CHEMBL4082283,CCOc1ccc(Cc2cc([C@]34OC[C@](OC)(O3)[C@@H](O)[C@H](O)[C@H]4O)ccc2Cl)cc1,1.3
CHEMBL4092561,CCOc1ccc(Cc2cc([C@]34OC[C@](OCC)(O3)[C@@H](O)[C@H](O)[C@H]4O)ccc2Cl)cc1,2.5
CHEMBL4071777,CCOc1ccc(Cc2cc([C@]34OC[C@](OCC#N)(O3)[C@@H](O)[C@H](O)[C@H]4O)ccc2Cl)cc1,1.1
CHEMBL4070727,CCOc1ccc(Cc2cc([C@]34OC[C@](OC(F)F)(O3)[C@@H](O)[C@H](O)[C@H]4O)ccc2Cl)cc1,1.0
CHEMBL4097849,CCOc1ccc(Cc2cc([C@]34OC[C@](OC5CC5)(O3)[C@@H](O)[C@H](O)[C@H]4O)ccc2Cl)cc1,4.4
CHEMBL4062100,CCOc1ccc(Cc2cc([C@]34OC[C@](OCCO)(O3)[C@@H](O)[C@H](O)[C@H]4O)ccc2Cl)cc1,31.0
CHEMBL4090131,CCOc1ccc(Cc2cccc([C@]34OC[C@](OC)(O3)[C@@H](O)[C@H](O)[C@H]4O)c2)cc1,5.0
CHEMBL4065901,CCOc1ccc(Cc2cc([C@]34OC[C@](OC)(O3)[C@@H](O)[C@H](O)[C@H]4O)ccc2Cl)cc1F,5.9
CHEMBL4093508,CCOc1ccc(Cc2cc([C@]34OC[C@](OCC)(O3)[C@@H](O)[C@H](O)[C@H]4O)ccc2Cl)cc1F,22.3
CHEMBL4091576,CCOc1ccc(Cc2cc([C@]34OC[C@](OC(C)C)(O3)[C@@H](O)[C@H](O)[C@H]4O)ccc2Cl)cc1F,6.8
CHEMBL4063778,CO[C@@]12CO[C@@](c3ccc(Cl)c(Cc4ccc(O[C@H]5CCOC5)cc4)c3)(O1)[C@H](O)[C@@H](O)[C@@H]2O,5.9
CHEMBL4083794,CO[C@@]12CO[C@@](c3ccc(Cl)c(Cc4ccc(OCCOC5CC5)cc4)c3)(O1)[C@H](O)[C@@H](O)[C@@H]2O,10.8
CHEMBL4101799,O[C@@H]1[C@@H](O)[C@@]2(c3ccc(Cl)c(Cc4ccc(OCCOC5CC5)cc4)c3)OC[C@](OC(F)F)(O2)[C@H]1O,5.9
CHEMBL4073410,O[C@@H]1[C@@H](O)[C@@]2(c3ccc(Cl)c(Cc4ccc(O[C@H]5CCOC5)cc4)c3)OC[C@](OC(F)F)(O2)[C@H]1O,3.4
CHEMBL1770248,CCOc1ccc(Cc2cc([C@]34OC[C@](CO)(O3)[C@@H](O)[C@H](O)[C@H]4O)ccc2Cl)cc1,2.4
CHEMBL4127858,CCOc1ccc(Cc2ccc(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2)cc1,12.17
CHEMBL4128089,CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc2Cl)cc1,1.03
CHEMBL4130121,COc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc2Cl)cc1,1.08
CHEMBL4126863,CCc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc2Cl)cc1,0.63
CHEMBL4128909,Cc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc2Cl)cc1,0.81
CHEMBL4228659,Cc1cc(O)c([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc2c(c1)CC2,1.0
CHEMBL4225382,OC[C@H]1O[C@@H](c2cc(Cc3ccc4c(c3)CC4)c(Cl)cc2O)[C@H](O)[C@@H](O)[C@@H]1O,1.0
CHEMBL4229132,COc1cc(O)c([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc2c(c1)CC2,1.0
CHEMBL4225114,CCc1cc(O)c([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc2c(c1)CC2,2.0
CHEMBL4228878,OC[C@H]1O[C@@H](c2cc(Cc3ccc4c(c3)CC4)c(C3CC3)cc2O)[C@H](O)[C@@H](O)[C@@H]1O,6.0
CHEMBL4228716,COc1cc(C)c(Cc2ccc3c(c2)CC3)cc1[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,1.0
CHEMBL4225110,COc1cc(Cl)c(Cc2ccc3c(c2)CC3)cc1[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,1.0
CHEMBL4227727,COc1cc(OC)c([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc2c(c1)CC2,1.0
CHEMBL4228359,CCc1cc(OC)c([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc2c(c1)CC2,1.0
CHEMBL4225583,Cc1ccc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc2c(c1)CC2,1.0
CHEMBL4228147,OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc4c(c3)CC4)c2)[C@H](O)[C@@H](O)[C@@H]1O,1.0
CHEMBL4229206,COc1ccc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc2c(c1)CC2,3.0
CHEMBL4225422,CCc1ccc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc2c(c1)CC2,3.0
CHEMBL4225871,OC[C@H]1O[C@@H](c2ccc(C3CC3)c(Cc3ccc4c(c3)CC4)c2)[C@H](O)[C@@H](O)[C@@H]1O,5.0
CHEMBL4229242,Cc1cc(F)c([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc2c(c1)CC2,3.0
CHEMBL4229187,OC[C@H]1O[C@@H](c2cc(Cc3ccc4c(c3)CC4)c(Cl)cc2F)[C@H](O)[C@@H](O)[C@@H]1O,3.0
CHEMBL4225440,COc1cc(F)c([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc2c(c1)CC2,10.0
CHEMBL4248660,O=[N+]([O-])OCCCCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1,183.9
CHEMBL4238635,O=[N+]([O-])OCCCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1,125.7
CHEMBL4238200,O=[N+]([O-])OCCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1,246.3
CHEMBL4281478,CCOc1ccc(Cc2ccc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc2Cl)cc1,2.0
CHEMBL4291795,OC[C@H]1O[C@@H](c2cc(Cc3ccc4c(c3)OCCO4)c3c(c2O)CCO3)[C@H](O)[C@@H](O)[C@@H]1F,3.0
CHEMBL4279519,COc1c([C@@H]2O[C@H](CO)[C@@H](F)[C@H](O)[C@H]2O)cc(Cc2ccc3c(c2)OCCO3)c2c1CCO2,9.0
CHEMBL4289884,COc1c([C@@H]2O[C@H](CO)[C@@H](F)[C@H](O)[C@H]2O)cc(Cc2ccc3c(c2)SCCO3)c2c1CCO2,8.3
CHEMBL4293989,COc1c(Cc2ccc3c(c2)OCCO3)cc([C@@H]2O[C@H](CO)[C@@H](F)[C@H](O)[C@H]2O)c2c1CCO2,7.5
CHEMBL4282708,COc1c(Cc2ccc3c(c2)SCCO3)cc([C@@H]2O[C@H](CO)[C@@H](F)[C@H](O)[C@H]2O)c2c1CCO2,62.3
CHEMBL4294285,Cc1cc(O)c([C@@H]2O[C@H](CO)[C@@H](F)[C@H](O)[C@H]2O)cc1Cc1cc2c(s1)CCN(C#N)C2,2.6
CHEMBL4286399,COc1cc(C)c(Cc2cc3c(s2)CCN(C#N)C3)cc1[C@@H]1O[C@H](CO)[C@@H](F)[C@H](O)[C@H]1O,5.3
CHEMBL4285800,Cc1cc(O)c([C@@H]2O[C@H](CO)[C@@H](F)[C@H](O)[C@H]2O)cc1Cc1cc2c(s1)CCN(C(=O)c1nccs1)C2,36.0
CHEMBL4285963,COc1cc(C)c(Cc2cc3c(s2)CCN(C(=O)c2nccs2)C3)cc1[C@@H]1O[C@H](CO)[C@@H](F)[C@H](O)[C@H]1O,23.2
CHEMBL4279564,Cc1cc(O)c([C@@H]2O[C@H](CO)[C@@H](F)[C@H](O)[C@H]2O)cc1Cc1cc2c(s1)CCN(C(=O)N1CCCC1)C2,13.6
CHEMBL4287888,CCOC(=O)N1CCc2sc(Cc3cc([C@@H]4O[C@H](CO)[C@@H](F)[C@H](O)[C@H]4O)c(O)cc3C)cc2C1,36.0
CHEMBL4287309,Cc1cc(O)c([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc(CCNC(=O)NC(CO)(CO)CO)cc1,7.0
CHEMBL4286329,Cc1cc(O)c([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc(CCNC(=O)NC(C)(C)CO)cc1,4.0
CHEMBL4281880,Cc1cc(O)c([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc(CCCNC(=O)NC(CO)(CO)CO)cc1,7.0
CHEMBL4289746,Cc1cc(O)c([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc(CCCNC(=O)NC(C)(C)CO)cc1,5.0
CHEMBL4290161,Cc1cc(O)c([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc(CCCNC(=O)N2CCN(C)CC2)cc1,5.0
CHEMBL4279495,Cc1cc(O)c([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc(/C=C/CC(=O)NC(C)(C)C(N)=O)cc1,7.0
CHEMBL4290434,Cc1cc(O)c([C@@H]2S[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc(/C=C/CC(=O)NC(C)(C)C(N)=O)cc1,4.0
CHEMBL4282565,Cc1cc(O)c([C@@H]2S[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc(/C=C/CC(=O)NC(CO)(CO)CO)cc1,9.0
CHEMBL4291937,Cc1cc(O)c([C@@H]2S[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc(/C=C/CC(=O)NC(C)(CO)CO)cc1,5.0
CHEMBL4284073,CCc1ccc(Cc2cc([C@@H]3S[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc2C)cc1,2.0
CHEMBL4288518,Cc1ccc(Cc2cc([C@@H]3S[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc2C)cc1,2.0
CHEMBL4280615,Cc1cc(O)c([C@@H]2S[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc(OC(C)C)cc1,3.0
CHEMBL4290854,CCOc1ccc(Cc2cc([C@@H]3S[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc2C)cc1,3.0
CHEMBL4450704,Cc1cc(C)c([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc(/C=C/C(C)(C)C(=O)NC(C)(C)CO)cc1,10.0
CHEMBL4439652,Cc1cc(C)c([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc(/C=C/C(C)(C)C(=O)NC(C)(C)CO)cc1F,17.0
CHEMBL4471283,Cc1cc(/C=C/C(C)(C)C(=O)NC(C)(C)CO)ccc1Cc1cc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(C)cc1C,84.0
CHEMBL4460379,Cc1cc(C)c([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc(/C=C/C(C)(C)C(=O)NC(C)(C)CO)cc1C(C)C,2126.0
CHEMBL4447643,COc1cc(/C=C/C(C)(C)C(=O)NC(C)(C)CO)ccc1Cc1cc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(C)cc1C,798.0
CHEMBL4460788,CC(C)c1cc(O)c([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc(/C=C/C(C)(C)C(=O)NC(C)(C)CO)cc1,19.0
CHEMBL4551742,COc1cc(C(C)C)c(Cc2ccc(/C=C/C(C)(C)C(=O)NC(C)(C)CO)cc2)cc1[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,34.0
CHEMBL4437509,Cc1cc(/C=C/C(C)(C)C(=O)NC(C)(C)CO)ccc1Cc1cc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(O)cc1C(C)C,69.0
CHEMBL4591916,COc1cc(C(C)C)c(Cc2ccc(/C=C/C(C)(C)C(=O)NC(C)(C)CO)cc2C)cc1[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,354.0
CHEMBL4554040,COc1cc(C(C)C)c(Cc2ccc(/C=C/C(C)(C)C(=O)NC(C)(C)C(=O)NCCN(C)C)cc2)cc1[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,20.0
CHEMBL4591009,COc1cc(C(C)C)c(Cc2ccc(/C=C/C(C)(C)C(=O)NC(C)(C)C(=O)N3CCNCC3)cc2)cc1[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,17.0
CHEMBL4514344,COc1cc(C(C)C)c(Cc2ccc(/C=C/C(C)(C)C(=O)NC(C)(C)C(=O)N3CCN(C)CC3)cc2)cc1[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,26.0
CHEMBL4472308,Cc1cc(/C=C/C(C)(C)C(=O)NC(C)(C)C(=O)NCCN(C)C)ccc1Cc1cc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(O)cc1C(C)C,74.0
CHEMBL4452698,Cc1cc(/C=C/C(C)(C)C(=O)NC(C)(C)C(=O)N2CCNCC2)ccc1Cc1cc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(O)cc1C(C)C,28.0
CHEMBL4457957,Cc1cc(/C=C/C(C)(C)C(=O)NC(C)(C)C(=O)N2CCN(C)CC2)ccc1Cc1cc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(O)cc1C(C)C,81.0
CHEMBL4516721,Cc1cc(/C=C/C(C)(C)C(=O)NC(C)(C)C(=O)NCC(C)(C)N)ccc1Cc1cc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(O)cc1C(C)C,64.0
CHEMBL4564494,COc1cc(C(C)C)c(Cc2ccc(/C=C/C(C)(C)C(=O)NC(C)(C)C(=O)NCCN3CCNCC3)cc2C)cc1[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,200.0
CHEMBL4436171,COc1cc(C(C)C)c(Cc2ccc(/C=C/C(C)(C)C(=O)NC(C)(C)C(=O)NCCN3CCN(C)CC3)cc2C)cc1[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,281.0
CHEMBL4439673,COc1cc(C(C)C)c(Cc2ccc(/C=C/C(C)(C)C(=O)NC(C)(C)C(=O)NCC(C)(C)N)cc2C)cc1[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,322.0
CHEMBL4521016,OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,3.1
CHEMBL4565083,CCc1ccc(Cc2cc3c(cc2C)CO[C@]32O[C@H](C)[C@@H](O)[C@H](O)[C@H]2O)s1,4.5
CHEMBL4438537,CCc1ccc(Cc2cc3c(cc2F)CO[C@]32O[C@H](C)[C@@H](O)[C@H](O)[C@H]2O)s1,26.2
CHEMBL4460389,C[C@H]1O[C@]2(OCc3cc(Cl)c(Cc4cc5ccccc5s4)cc32)[C@H](O)[C@@H](O)[C@@H]1O,24.0
CHEMBL4545240,C[C@H]1O[C@]2(OCc3cc(Cl)c(Cc4ccc(-c5ccc(F)cc5)s4)cc32)[C@H](O)[C@@H](O)[C@@H]1O,100.0
CHEMBL4457080,CCCOCCc1ccc(Cc2cc3c(cc2Cl)CO[C@]32O[C@H](C)[C@@H](O)[C@H](O)[C@H]2O)s1,42.3
CHEMBL4551492,CCOCCc1ccc(Cc2cc3c(cc2Cl)CO[C@]32O[C@H](C)[C@@H](O)[C@H](O)[C@H]2O)s1,67.5
CHEMBL4442564,COCCc1ccc(Cc2cc3c(cc2Cl)CO[C@]32O[C@H](C)[C@@H](O)[C@H](O)[C@H]2O)s1,69.4
CHEMBL4446959,COC(=O)Cc1ccc(Cc2cc3c(cc2Cl)CO[C@]32O[C@H](C)[C@@H](O)[C@H](O)[C@H]2O)s1,42.4
CHEMBL4472047,COC(=O)c1ccc(Cc2cc3c(cc2Cl)CO[C@]32O[C@H](C)[C@@H](O)[C@H](O)[C@H]2O)s1,51.5
CHEMBL4561004,C[C@H]1O[C@]2(OCc3cc(Cl)c(Cc4ccc(CO)s4)cc32)[C@H](O)[C@@H](O)[C@@H]1O,47.2
CHEMBL4539027,C[C@H]1O[C@]2(OCc3cc(Cl)c(Cc4ccc(C=O)s4)cc32)[C@H](O)[C@@H](O)[C@@H]1O,51.3
CHEMBL4543885,C[C@H]1O[C@]2(OCc3cc(Cl)c(Cc4ccc(Cl)s4)cc32)[C@H](O)[C@@H](O)[C@@H]1O,15.9
CHEMBL4451894,Cc1ccc(Cc2cc3c(cc2Cl)CO[C@]32O[C@H](C)[C@@H](O)[C@H](O)[C@H]2O)s1,8.5
CHEMBL4565314,CCOc1ccc(Cc2cc3c(cc2Cl)CO[C@]32O[C@H](C)[C@@H](O)[C@H](O)[C@H]2O)cc1,8.8
CHEMBL4535394,CCc1ccc(Cc2cc3c(cc2Cl)CO[C@]32O[C@H](C)[C@@H](O)[C@H](O)[C@H]2O)cc1,29.7
CHEMBL4454888,C[C@H]1O[C@]2(OCc3ccc(Cc4cc5ccccc5o4)cc32)[C@H](O)[C@@H](O)[C@@H]1O,100.0
CHEMBL4462097,C[C@H]1O[C@]2(OCc3ccc(Cc4cc5ccccc5s4)cc32)[C@H](O)[C@@H](O)[C@@H]1O,100.0
CHEMBL4440389,C[C@H]1O[C@]2(OCc3ccc(Cc4ccc5ccccc5c4)cc32)[C@H](O)[C@@H](O)[C@@H]1O,100.0
CHEMBL4476515,C[C@H]1O[C@]2(OCc3ccc(Cc4ccc(-c5ccccn5)s4)cc32)[C@H](O)[C@@H](O)[C@@H]1O,100.0
CHEMBL4471038,C[C@H]1O[C@]2(OCc3ccc(Cc4ccc(-c5ccc(F)cc5)s4)cc32)[C@H](O)[C@@H](O)[C@@H]1O,100.0
CHEMBL4442775,C[C@H]1O[C@]2(OCc3ccc(Cc4ccc(-c5ccccc5)s4)cc32)[C@H](O)[C@@H](O)[C@@H]1O,100.0
CHEMBL4532602,C[C@H]1O[C@]2(OCc3ccc(Cc4ccc(Cl)s4)cc32)[C@H](O)[C@@H](O)[C@@H]1O,100.0
CHEMBL4525978,CCCc1ccc(Cc2ccc3c(c2)[C@]2(OC3)O[C@H](C)[C@@H](O)[C@H](O)[C@H]2O)s1,100.0
CHEMBL4538523,CCc1ccc(Cc2ccc3c(c2)[C@]2(OC3)O[C@H](C)[C@@H](O)[C@H](O)[C@H]2O)s1,100.0
CHEMBL4577127,Cc1ccc(Cc2ccc3c(c2)[C@]2(OC3)O[C@H](C)[C@@H](O)[C@H](O)[C@H]2O)s1,100.0
CHEMBL4448138,CCOc1ccc(Cc2ccc3c(c2)[C@]2(OC3)O[C@H](C)[C@@H](O)[C@H](O)[C@H]2O)cc1,100.0
CHEMBL4579371,COc1ccc(Cc2ccc3c(c2)[C@]2(OC3)O[C@H](C)[C@@H](O)[C@H](O)[C@H]2O)cc1,100.0
CHEMBL4456957,CC(C)c1ccc(Cc2ccc3c(c2)[C@]2(OC3)O[C@H](C)[C@@H](O)[C@H](O)[C@H]2O)cc1,100.0
CHEMBL4520906,CCCc1ccc(Cc2ccc3c(c2)[C@]2(OC3)O[C@H](C)[C@@H](O)[C@H](O)[C@H]2O)cc1,100.0
CHEMBL4515335,CCc1ccc(Cc2ccc3c(c2)[C@]2(OC3)O[C@H](C)[C@@H](O)[C@H](O)[C@H]2O)cc1,63.5
CHEMBL4574592,Cc1ccc(Cc2ccc3c(c2)[C@]2(OC3)O[C@H](C)[C@@H](O)[C@H](O)[C@H]2O)cc1,100.0
CHEMBL75099,CSc1ccc(Cc2c(C(F)(F)F)n[nH]c2O)cc1,1000000.0
CHEMBL2028665,CCOC(=O)OC[C@H]1O[C@@H](Oc2nn(C(C)C)c(C)c2Cc2ccc(OC(C)C)cc2)[C@H](O)[C@@H](O)[C@@H]1O,2530.0
CHEMBL4787524,CCCn1nc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(Cc2ccc(OC(C)C)cc2)c1C,66.1
CHEMBL4786882,CCn1nc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(Cc2ccc(OC(C)C)cc2)c1C,43.4
CHEMBL4785821,Cc1c(Cc2ccc(OC(C)C)cc2)c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)nn1C,110.0
CHEMBL4760667,Cc1nn(C)c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c1Cc1ccc(OC(C)C)cc1,1000.0
CHEMBL4752053,Cc1cccc(Cc2c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)n[nH]c2C)c1,757.0
CHEMBL4750405,Cc1ccccc1Cc1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)n[nH]c1C,914.0
